0	1.280633674
0.5	1.272821174
1	1.247392602
1.5	1.233740817
2	1.236446174
2.5	1.227303317
3	1.207214031
3.5	1.203972959
4	1.216847959
4.5	1.222312245
5	1.207660459
5.5	1.215803317
6	1.231160459
6.5	1.237830102
7	1.216553317
7.5	1.200249745
8	1.197026531
8.5	1.201294388
9	1.194303317
9.5	1.185758674
10	1.186830102
10.5	1.198856888
11	1.196606888
11.5	1.186785459
12	1.181642602
12.5	1.184847959
13	1.185062245
13.5	1.175214031
14	1.174356888
14.5	1.172821174
15	1.182169388
15.5	1.181606888
16	1.175481888
16.5	1.157026531
17	1.159151531
17.5	1.161151531
18	1.157937245
18.5	1.152106888
19	1.153089031
19.5	1.145946174
20	1.135008674
20.5	1.140115817
21	1.140080102
21.5	1.148419388
22	1.160133674
22.5	1.156964031
23	1.142928317
23.5	1.144124745
24	1.155847959
24.5	1.155392602
25	1.156285459
25.5	1.155481888
26	1.157892602
26.5	1.157687245
27	1.155526531
27.5	1.150553317
28	1.159347959
28.5	1.161205102
29	1.150633674
29.5	1.152678317
30	1.162999745
30.5	1.159089031
31	1.138821174
31.5	1.137410459
32	1.147874745
32.5	1.150455102
33	1.129401531
33.5	1.118053317
34	1.119303317
34.5	1.118106888
35	1.103035459
35.5	1.092026531
36	1.095455102
36.5	1.100946174
37	1.105490817
37.5	1.093419388
38	1.091919388
38.5	1.097160459
39	1.095910459
39.5	1.089705102
40	1.090794388
40.5	1.091722959
41	1.081428317
41.5	1.074972959
42	1.076312245
42.5	1.077383674
43	1.080812245
43.5	1.074196174
44	1.063133674
44.5	1.052374745
45	1.063187245
45.5	1.061339031
46	1.060151531
46.5	1.053169388
47	1.066160459
47.5	1.044062245
48	1.040955102
48.5	1.040981888
49	1.058856888
49.5	1.045544388
50	1.045990817
50.5	1.038205102
51	1.044687245
51.5	1.031597959
52	1.032464031
52.5	1.022589031
53	1.031455102
53.5	1.016678317
54	1.008481888
54.5	0.999044388
55	1.019240817
55.5	1.002847959
56	0.983776531
56.5	0.800330102
57	0.942999745
57.5	0.969419388
58	1.102669388
58.5	1.024133674
59	1.134222959
59.5	0.969419388
60	0.941999745
60.5	0.940017602
61	1.013249745
61.5	0.949187245
62	0.950633674
62.5	0.923249745
63	0.963990817
63.5	0.940249745
64	0.920999745
64.5	0.909455102
65	0.945553317
65.5	0.956687245
66	0.924017602
66.5	0.902553317
67	0.940472959
67.5	0.951624745
68	0.925981888
68.5	0.895303317
69	0.917178317
69.5	0.926606888
70	0.926455102
70.5	0.913044388
71	0.919615817
71.5	0.915624745
72	0.898285459
72.5	0.871615817
73	0.879856888
73.5	0.901803317
74	0.895240817
74.5	0.865749745
75	0.874830102
75.5	0.900901531
76	0.902392602
76.5	0.877562245
77	0.874705102
77.5	0.902106888
78	0.911231888
78.5	0.897330102
79	0.874276531
79.5	0.887785459
80	0.893767602
80.5	0.889740817
81	0.881696174
81.5	0.896830102
82	0.909553317
82.5	0.906303317
83	0.899847959
83.5	0.895062245
84	0.902231888
84.5	0.889910459
85	0.877660459
85.5	0.884990817
86	0.910856888
86.5	0.907508674
87	0.880553317
87.5	0.876910459
88	0.897437245
88.5	0.906544388
89	0.891955102
89.5	0.888981888
90	0.892455102
90.5	0.895972959
91	0.886214031
91.5	0.881589031
92	0.882035459
92.5	0.893580102
93	0.893071174
93.5	0.888883674
94	0.892749745
94.5	0.902303317
95	0.900356888
95.5	0.890080102
96	0.899928317
96.5	0.910205102
97	0.913642602
97.5	0.903178317
98	0.900249745
98.5	0.902339031
99	0.899446174
99.5	0.886276531
100	0.881946174
100.5	0.890526531
101	0.910053317
101.5	0.906169388
102	0.894276531
102.5	0.883812245
103	0.899481888
103.5	0.898053317
104	0.882767602
104.5	0.879526531
105	0.895160459
105.5	0.893874745
106	0.884669388
106.5	0.888740817
107	0.909115817
107.5	0.902955102
108	0.889151531
108.5	0.875392602
109	0.881615817
109.5	0.893419388
110	0.896901531
110.5	0.881347959
111	0.873160459
111.5	0.886910459
112	0.900972959
112.5	0.892383674
113	0.885312245
113.5	0.888303317
114	0.897731888
114.5	0.889383674
115	0.879526531
115.5	0.888517602
116	0.896874745
116.5	0.885767602
117	0.876419388
117.5	0.884267602
118	0.894731888
118.5	0.888999745
119	0.873553317
119.5	0.868615817
120	0.893080102
120.5	0.907321174
121	0.894178317
121.5	0.872883674
122	0.883312245
122.5	0.887124745
123	0.883981888
123.5	0.873419388
124	0.879481888
124.5	0.877937245
125	0.872490817
125.5	0.869115817
126	0.874249745
126.5	0.877597959
127	0.873606888
127.5	0.871044388
128	0.879990817
128.5	0.879678317
129	0.872089031
129.5	0.862553317
130	0.871821174
130.5	0.886508674
131	0.887446174
131.5	0.880490817
132	0.882035459
132.5	0.895910459
133	0.890847959
133.5	0.878240817
134	0.878240817
134.5	0.888919388
135	0.901669388
135.5	0.900142602
136	0.899928317
136.5	0.902071174
137	0.907883674
137.5	0.893178317
138	0.886705102
138.5	0.893821174
139	0.905955102
139.5	0.897812245
140	0.885249745
140.5	0.889062245
141	0.899392602
141.5	0.901696174
142	0.889535459
142.5	0.889062245
143	0.895749745
143.5	0.895883674
144	0.890526531
144.5	0.883749745
145	0.893562245
145.5	0.910133674
146	0.912490817
146.5	0.906231888
147	0.901615817
147.5	0.920106888
148	0.908972959
148.5	0.903187245
149	0.895401531
149.5	0.912410459
150	0.916401531
150.5	0.928749745
151	0.925124745
151.5	0.927142602
152	0.929624745
152.5	0.938606888
153	0.912785459
153.5	0.946910459
154	1.026669388
154.5	1.057499745
155	0.996964031
155.5	0.949544388
156	0.951294388
156.5	0.947892602
157	0.941901531
157.5	0.932196174
158	0.922321174
158.5	0.917901531
159	0.927142602
159.5	0.934642602
160	0.930356888
160.5	0.920258674
161	0.917392602
161.5	0.917865817
162	0.928106888
162.5	0.926258674
163	0.922428317
163.5	0.920285459
164	0.924544388
164.5	0.928749745
165	0.930937245
165.5	0.929178317
166	0.926017602
166.5	0.934080102
167	0.944330102
167.5	0.942401531
168	0.941151531
168.5	0.937562245
169	0.946428317
169.5	0.950374745
170	0.945544388
170.5	0.931642602
171	0.938812245
171.5	0.960339031
172	0.952865817
172.5	0.941178317
173	0.943008674
173.5	0.959053317
174	0.953142602
174.5	0.942276531
175	0.943231888
175.5	0.942830102
176	0.944365817
176.5	0.938258674
177	0.942356888
177.5	0.936972959
178	0.935580102
178.5	0.932276531
179	0.942160459
179.5	0.948205102
180	0.941839031
180.5	0.926124745
181	0.920258674
181.5	0.932285459
182	0.936999745
182.5	0.934187245
183	0.925294388
183.5	0.937660459
184	0.951053317
184.5	0.951240817
185	0.943928317
185.5	0.945508674
186	0.959964031
186.5	0.954437245
187	0.949258674
187.5	0.948080102
188	0.956964031
188.5	0.955874745
189	0.946633674
189.5	0.941097959
190	0.945490817
190.5	0.955062245
191	0.952812245
191.5	0.948321174
192	0.945401531
192.5	0.953464031
193	0.960097959
193.5	0.958892602
194	0.949455102
194.5	0.947865817
195	0.957160459
195.5	0.947964031
196	0.944946174
196.5	0.940178317
197	0.941258674
197.5	0.927267602
198	0.925535459
198.5	0.926472959
199	0.917714031
199.5	0.906142602
200	0.901428317
200.5	0.911071174
201	0.918999745
201.5	0.917714031
202	0.914285459
202.5	0.917071174
203	0.920928317
203.5	0.915356888
204	0.914714031
204.5	0.920901531
205	0.929151531
205.5	0.938089031
206	0.939910459
206.5	0.943312245
207	0.948053317
207.5	0.950490817
208	0.948089031
208.5	0.951803317
209	0.944758674
209.5	0.927383674
210	0.927544388
210.5	0.930231888
211	0.925830102
211.5	0.916481888
212	0.923651531
212.5	0.930464031
213	0.930731888
213.5	0.928106888
214	0.925365817
214.5	0.931106888
215	0.937803317
215.5	0.937749745
216	0.937580102
216.5	0.939008674
217	0.945410459
217.5	0.943660459
218	0.945669388
218.5	0.947356888
219	0.977428317
219.5	0.983151531
220	0.977544388
220.5	0.952812245
221	0.959990817
221.5	0.966892602
222	0.978187245
222.5	0.977660459
223	0.973749745
223.5	0.989892602
224	1.002178317
224.5	1.001910459
225	1.005669388
225.5	1.017205102
226	1.016526531
226.5	1.008285459
227	1.021946174
227.5	1.040285459
228	1.042901531
228.5	1.025696174
229	1.023553317
229.5	1.035803317
230	1.041624745
230.5	1.032999745
231	1.036794388
231.5	1.048821174
232	1.048758674
232.5	1.051178317
233	1.062428317
233.5	1.074776531
234	1.075981888
234.5	1.070839031
235	1.074910459
235.5	1.082624745
236	1.092910459
236.5	1.101106888
237	1.081231888
237.5	1.108008674
238	1.134606888
238.5	1.125151531
239	1.097455102
239.5	1.123999745
240	1.145731888
240.5	1.136776531
241	1.156044388
241.5	1.171356888
242	1.181633674
242.5	1.178258674
243	1.191865817
243.5	1.198499745
244	1.220580102
244.5	1.216892602
245	1.207106888
245.5	1.214205102
246	1.239330102
246.5	1.235812245
247	1.219178317
247.5	1.228517602
248	1.256446174
248.5	1.264964031
249	1.248955102
249.5	1.252946174
250	1.286446174
250.5	1.322830102
251	1.321589031
251.5	1.293276531
252	1.293714031
252.5	1.323258674
253	1.336410459
253.5	1.319499745
254	1.322240817
254.5	1.355955102
255	1.380080102
255.5	1.378008674
256	1.379437245
256.5	1.394633674
257	1.417455102
257.5	1.412803317
258	1.421580102
258.5	1.448589031
259	1.477339031
259.5	1.492874745
260	1.486490817
260.5	1.490526531
261	1.503660459
261.5	1.542374745
262	1.544839031
262.5	1.548374745
263	1.570321174
263.5	1.605580102
264	1.612249745
264.5	1.608830102
265	1.637589031
265.5	1.679928317
266	1.688767602
266.5	1.674821174
267	1.685446174
267.5	1.728597959
268	1.745678317
268.5	1.733794388
269	1.737606888
269.5	1.787669388
270	1.816196174
270.5	1.803821174
271	1.794705102
271.5	1.841830102
272	1.873035459
272.5	1.868705102
273	1.864615817
273.5	1.908339031
274	1.946231888
274.5	1.958446174
275	1.972419388
275.5	2.009472959
276	2.028946174
276.5	2.024124745
277	2.031731888
277.5	2.076821174
278	2.115383674
278.5	2.122856888
279	2.123508674
279.5	2.164142602
280	2.201571174
280.5	2.224767602
281	2.232481888
281.5	2.267205102
282	2.303499745
282.5	2.329705102
283	2.336919388
283.5	2.359722959
284	2.397097959
284.5	2.421374745
285	2.439151531
285.5	2.469365817
286	2.506839031
286.5	2.529660459
287	2.552214031
287.5	2.580455102
288	2.620187245
288.5	2.657883674
289	2.691446174
289.5	2.712294388
290	2.745044388
290.5	2.781633674
291	2.819696174
291.5	2.848856888
292	2.883410459
292.5	2.923972959
293	2.971222959
293.5	3.008017602
294	3.042294388
294.5	3.085097959
295	3.132892602
295.5	3.174330102
296	3.216312245
296.5	3.267821174
297	3.320919388
297.5	3.369964031
298	3.422999745
298.5	3.476651531
299	3.529258674
299.5	3.574258674
300	3.621839031
300.5	3.671508674
301	3.725928317
301.5	3.786017602
302	3.838660459
302.5	3.894946174
303	3.958856888
303.5	4.020294388
304	4.069615817
304.5	4.115821174
305	4.186481888
305.5	4.262999745
306	4.333321174
306.5	4.397151531
307	4.464026531
307.5	4.535365817
308	4.600758674
308.5	4.674428317
309	4.745865817
309.5	4.826856888
310	4.895115817
310.5	4.963508674
311	5.044785459
311.5	5.143222959
312	5.231946174
312.5	5.312097959
313	5.398321174
313.5	5.495017602
314	5.584356888
314.5	5.672240817
315	5.766821174
315.5	5.869972959
316	5.964847959
316.5	6.058964031
317	6.162571174
317.5	6.268205102
318	6.372312245
318.5	6.468303317
319	6.579517602
319.5	6.690339031
320	6.819097959
320.5	6.933374745
321	7.061794388
321.5	7.184490817
322	7.320437245
322.5	7.438419388
323	7.555026531
323.5	7.686526531
324	7.834990817
324.5	7.981589031
325	8.111910459
325.5	8.256499745
326	8.401972959
326.5	8.550624745
327	8.692678317
327.5	8.852356888
328	9.013687245
328.5	9.164490817
329	9.313696174
329.5	9.481321174
330	9.661606888
330.5	9.833955102
331	9.999990817
331.5	10.16985689
332	10.34142832
332.5	10.57768725
333	10.55898189
333.5	10.39529439
334	10.47336582
334.5	10.89369617
335	11.21615153
335.5	11.38230332
336	11.56840153
336.5	11.7817051
337	11.98080332
337.5	12.18890153
338	12.38562475
338.5	12.59483903
339	12.80822296
339.5	13.00115153
340	13.2061426
340.5	13.41316046
341	13.6432051
341.5	13.85499975
342	14.08218725
342.5	14.30860689
343	14.54265153
343.5	14.77299082
344	15.00399082
344.5	15.24509796
345	15.49521403
345.5	15.76385689
346	16.0310801
346.5	16.32834796
347	16.64392832
347.5	16.96903546
348	17.29559796
348.5	17.64323189
349	18.01424975
349.5	18.40316939
350	18.82948189
350.5	19.28324975
351	19.77406225
351.5	20.28694617
352	20.83837475
352.5	21.4177676
353	22.04587475
353.5	22.71598189
354	23.41647296
354.5	24.15867832
355	24.92956225
355.5	25.73784796
356	26.57665153
356.5	27.45142832
357	28.33993725
357.5	29.24444617
358	30.17871403
358.5	31.12491046
359	32.11302653
359.5	33.10622296
360	34.09560689
360.5	35.05903546
361	36.03263367
361.5	37.02544617
362	38.0154551
362.5	38.99653546
363	39.96412475
363.5	40.93694617
364	41.9029551
364.5	42.8654551
365	43.8128926
365.5	44.73673189
366	45.66002653
366.5	46.57634796
367	47.47392832
367.5	48.32896403
368	49.1273301
368.5	49.86699082
369	50.53086582
369.5	51.1118301
370	51.62055332
370.5	52.04817832
371	52.41241046
371.5	52.71279439
372	52.95390153
372.5	53.15656225
373	53.32863367
373.5	53.43158903
374	53.47105332
374.5	53.48855332
375	53.45709796
375.5	53.35292832
376	53.24046403
376.5	53.09588367
377	52.90483903
377.5	52.6585176
378	52.39615153
378.5	52.09225867
379	51.75377653
379.5	51.3721426
380	50.94941046
380.5	50.51724082
381	50.0559551
381.5	49.54672296
382	49.02275867
382.5	48.51031225
383	47.96261582
383.5	47.38793725
384	46.8083926
384.5	46.2216426
385	45.60475867
385.5	45.02306225
386	44.43058903
386.5	43.83883903
387	43.23815153
387.5	42.64940153
388	42.04861582
388.5	41.46121403
389	40.87660689
389.5	40.26006225
390	39.65349082
390.5	39.07903546
391	38.5051426
391.5	37.93055332
392	37.34699082
392.5	36.77056225
393	36.1937051
393.5	35.65017832
394	35.10392832
394.5	34.5492051
395	34.02475867
395.5	33.51074082
396	32.97316046
396.5	32.44774975
397	31.94942832
397.5	31.45935689
398	30.9550176
398.5	30.47781225
399	30.00061582
399.5	29.52163367
400	29.07894617
400.5	28.63299975
401	28.19293725
401.5	27.75480332
402	27.33022296
402.5	26.8973926
403	26.49111582
403.5	26.11080332
404	25.71906225
404.5	25.31946403
405	24.94156225
405.5	24.58203546
406	24.21074975
406.5	23.85607117
407	23.50947296
407.5	23.15999082
408	22.81762475
408.5	22.51773189
409	22.21641046
409.5	21.88943725
410	21.56236582
410.5	21.26324082
411	20.9713301
411.5	20.6820176
412	20.39499082
412.5	20.11899082
413	19.84104439
413.5	19.56843725
414	19.30153546
414.5	19.03991939
415	18.78111582
415.5	18.53535689
416	18.2927676
416.5	18.05677653
417	17.82723189
417.5	17.60261582
418	17.37637475
418.5	17.15457117
419	16.9320801
419.5	16.71530332
420	16.5113926
420.5	16.30429439
421	16.10118725
421.5	15.91423189
422	15.72499082
422.5	15.5254551
423	15.33878546
423.5	15.16322296
424	14.98533903
424.5	14.81632117
425	14.65078546
425.5	14.48097296
426	14.31236582
426.5	14.14824082
427	13.98321403
